34109
101005
101006
101007
101008
101020
101021
101021
101024
101025
101026
101027
101028
201001
201002
301001
340666
340939
342489
342490
401002
601001
601003
601008
601011
601013
601016
601018
601019
601020
601021
601022
601023
601037
601038
601041
604001
605002
605003
606007
606008
606009
606010
606011
701014
701102
701104
701107
701108
702001
703001
704002
706002
706003
706004
706005
707002
708001
708002
901007
901009
902001
903001
903003
1001001
1001002
1001004
1001005
1001008
1001009
1001012
1001022
1001023
1001024
1001032
1001033
1001035
1001036
1001037
1001038
1001039
1002002
1002003
1002004
1002009
1002011
1003001
1003002
1004003
1004004
1004005
1005001
1005003
1101003
1101004
1102001
1102002
1102003
1201001
1201002
1301001
1301002
1401001
1401002
1401003
1401010
1401011
1401012
1401016
1401018
1401019
1401020
1401021
1402001
1601002
1601004
1601005
1601007
1601011
1601015
1601018
1601020
1601022
1601024
1601026
1601027
1601028
1601029
1601030
1601031
1601032
1601033
1601035
1601036
1601037
1601038
1601041
1601042
1601043
1601044
1601045
1601046
1601049
1601051
1601053
1601054
1601055
1601056
1601059
1601061
1601062
1601063
1601065
1601066
1601067
1601069
1601071
1601072
1601073
1601074
1601075
1601076
1601077
1601078
1601082
1601084
1601085
1601086
1601087
1601088
1601089
1601090
1601091
1601093
1601095
1601096
1601097
1601098
1601100
1601101
1601102
1601103
1601104
1601105
1601106
1601107
1601108
1601109
1601110
1601111
1601112
1601113
1601114
1601115
1601116
1601117
1601118
1601119
1601200
1602001
1602002
1602003
1602004
1602005
1603001
1603002
1603003
1604001
1604002
1604004
1604005
1604006
1604007
1605001
1605002
1605004
1605005
1605006
1605007
1606002
1607001
1608001
1608003
1701001
1701003
1701004
1701006
1701009
1701011
1701012
1701013
1701019
1701020
1701021
1701022
1701023
1701024
1701025
1701026
1701027
1702002
1702003
1702004
1702006
1702008
1702009
1702010
1702011
1702012
1703001
1703002
1703003
1703009
1703010
1704001
1704003
1704008
1704009
1704010
1705002
1705006
1706001
1706002
1706003
1706005
1707001
1708001
1709001
1901001
1901002
1901003
1901004
1901005
2001001
2001002
2001003
2001007
2001013
2001014
2001015
2001016
2001017
2001018
2001020
2002001
2002002
2101001
2101002
2101005
2101032
2201001
2201003
2201004
2201007
2201008
2201009
2201010
2201011
2201013
2201014
2201016
2201017
2201018
2201020
2201021
2201022
2201023
2201024
2201025
2201026
2201027
2201028
2201029
2201030
2201031
2201032
2201033
2201034
2201035
2202001
2202002
2202003
2202005
2202007
2202010
2202011
2202016
2205001
2206001
2206003
2207001
2208001
2208002
2208003
2208004
2208005
2208006
2301001
2301007
2301013
2301014
2301015
2301016
2301019
2301020
2301022
2401001
2401002
2501006
2501007
2501008
2501009
2501010
2501011
2501012
2601007
2601016
2601017
2601019
2601021
2601022
2601023
2601024
2601026
2701002
2701003
2701005
2701006
2701011
2701015
2701018
2701026
2701027
2701029
2701030
2701031
2701033
2801001
2801008
2802002
2803001
2901001
3001001
3101003
3101004
3101011
3101013
3101014
3101015
3101016
3111001
3111017
3111022
3112001
3112002
3201001
3201002
3201008
3201009
3201010
3201011
3301001
3301002
3301003
3301004
3301005
3301006
3301007
3301032
3302001
3302002
3302003
3303001
3303002
3306001
3401005
3401011
3401021
3401024
3401025
3401046
3401054
3401096
3401100
3401103
3401249
3402003
3402006
3402032
3402046
3402051
3402052
3402053
3402058
3402060
3402061
3402062
3402066
3403001
3403020
3403021
3403026
3403036
3404003
3404004
3404020
3404022
3404031
3404062
3404100
3405020
3405025
3405034
3405035
3405041
3405054
3405059
3405066
3405078
3405108
3405117
3405204
3406002
3406006
3406013
3406015
3406028
3406049
3406064
3406066
3406108
3406126
3406129
3407006
3408005
3408007
3408037
3409001
3409003
3409005
3409024
3409041
3410001
3410002
3410003
3410032
